tweet_id,retweet_count,favorite_count
667443425659232256,534,725
667437278097252352,217,420
667435689202614272,79,286
667405339315146752,206,431
667393430834667520,51,178
667369227918143488,151,340
667211855547486208,221,450
667200525029539841,240,571
667192066997374976,90,355
667188689915760640,364,691
667182792070062081,5649,13289
667177989038297088,50,178
667176164155375616,418,568
667174963120574464,72,230
667171260800061440,77,203
667165590075940865,1033,2500
667160273090932737,56,236
667152164079423490,15483,44379
667138269671505920,2001,4249
667119796878725120,121,308
667090893657276420,115,312
667073648344346624,109,375
667070482143944705,13,77
667065535570550784,41,157
667062181243039745,47,204
667044094246576128,44,174
667012601033924608,202,419
666996132027977728,81,224
666983947667116034,898,2368
666837028449972224,507,748
666835007768551424,72,195
666826780179869698,83,238
666817836334096384,230,471
666804364988780544,84,215
666786068205871104,441,695
666781792255496192,175,357
666776908487630848,156,322
666739327293083650,60,219
666701168228331520,195,395
666691418707132416,44,171
666649482315059201,568,1032
666644823164719104,73,219
666454714377183233,196,474
666447344410484738,18,94
666437273139982337,42,112
666435652385423360,45,149
666430724426358785,173,290
666428276349472768,73,150
666421158376562688,101,293
666418789513326592,41,111
666411507551481857,286,397
666407126856765440,31,98
666396247373291520,73,155
666373753744588802,78,169
666362758909284353,502,703
666353288456101888,64,193
666345417576210432,128,267
666337882303524864,81,178
666293911632134144,312,451
666287406224695296,57,131
666273097616637952,70,157
666268910803644416,32,92
666104133288665088,5807,13280
666102155909144576,11,69
666099513787052032,57,140
666094000022159362,66,152
666082916733198337,41,100
666073100786774016,141,284
666071193221509120,52,134
666063827256086533,191,437
666058600524156928,51,103
666057090499244032,120,262
666055525042405380,214,402
666051853826850816,752,1095
666050758794694657,51,120
666049248165822465,39,95
666044226329800704,124,264
666033412701032449,39,108
666029285002620928,41,118
666020888022790149,448,2356
